,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
1715,1715,AbstractCompactionStrategy.java,e2ecdf268a82fa3ac0f4c9fe77ab35bca33cc72a,0,5,5,src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,MODIFY,330,70
1716,1716,AbstractCompactionStrategy.java,f41ea9fb14936bca4aeea0ab2bf6d55c51f37f6a,16,2,18,src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/AbstractCompactionStrategy.java,MODIFY,386,84
1717,1717,OutboundTcpConnection.java,c8493c41ec7acda6b38c18218633301115e98b19,9,0,9,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,477,83
1718,1718,OutboundTcpConnection.java,0f27d68fc23a942c0fa27ba4662621891939eaed,2,0,2,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,465,80
1719,1719,OutboundTcpConnection.java,f3b7599e3b615f26cc81affa97569f6a7395cccc,10,1,11,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,480,84
1720,1720,OutboundTcpConnection.java,bf25e668f416b1c279986d1b23fee2a0192d8022,1,1,2,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,480,84
1721,1721,OutboundTcpConnection.java,e94a2a0341fc01a864968283073a0839823f3643,4,4,8,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,465,80
1722,1722,OutboundTcpConnection.java,452d626a7a6b03917b7bd72a5dfe9da8a27e0903,2,1,3,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,466,80
1723,1723,OutboundTcpConnection.java,dc9ed463417aa8028e77e91718e4f3d6ea563210,2,1,3,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,482,84
1724,1724,OutboundTcpConnection.java,7dccb3137375ce310a5827ffd493dbde93ad147a,1,1,2,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,482,84
1725,1725,OutboundTcpConnection.java,c26bd91852cbf19d7dba9f62078f5da31b04dbe0,15,18,33,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,479,79
1726,1726,OutboundTcpConnection.java,b3a4e2005efca1b732f1ab30f89ec8b9541ca81b,1,1,2,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,479,79
1727,1727,OutboundTcpConnection.java,7f668c6fe117f892cd79863fb9805ea5d5a2823c,19,22,41,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,478,84
1728,1728,OutboundTcpConnection.java,cecbe17e3eafc052acc13950494f7dddf026aa54,2,3,5,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,476,79
1729,1729,OutboundTcpConnection.java,a6237bf65a95d654b7e702e81fd0d353460d0c89,10,2,12,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,471,80
1730,1730,OutboundTcpConnection.java,5725e2c422d21d8efe5ae3bc4389842939553650,3,1,4,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,486,84
1731,1731,OutboundTcpConnection.java,8556a2b932046ee0633b0e619d3dd04b57bb653e,18,4,22,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,497,85
1732,1732,OutboundTcpConnection.java,617c8ebadb6c4df99c35a913184760e82172b1f5,88,25,113,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,533,89
1733,1733,OutboundTcpConnection.java,51bf51813c4a7a9f9ad3adfe8ddac171b398816b,2,2,4,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,533,89
1734,1734,OutboundTcpConnection.java,81b6c9e994d16e114457dafb85886e03e5d6d2a7,1,0,1,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,498,85
1735,1735,OutboundTcpConnection.java,8dcaa12baa97ce870f23ff9045f968f2fa28b2cc,1,1,2,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,src/java/org/apache/cassandra/net/OutboundTcpConnection.java,MODIFY,498,86
1736,1736,SSTableReversedIterator.java,8bc567b3ca40199f6d4a7b6f32971f2fea56a6b9,7,21,28,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,250,58
1737,1737,SSTableReversedIterator.java,4fb559b58a8a8419e91a786e44f25f6506f4d037,2,6,8,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,247,57
1738,1738,SSTableReversedIterator.java,28cd76cd847eff0de851b250bf171ddd9bafb7fd,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,247,57
1739,1739,SSTableReversedIterator.java,ef5bbedd687d75923e9a20fde9d2f78b4535241d,14,5,19,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,255,58
1740,1740,SSTableReversedIterator.java,2cc26eba7a742eb23e95b027bc611c924c233e1e,3,3,6,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,255,58
1741,1741,SSTableReversedIterator.java,1e92ce43a5a730f81d3f6cfd72e7f4b126db788a,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,255,58
1742,1742,SSTableReversedIterator.java,b4133f38d5ef5fc50047eb4a31307ac97c5b72ee,2,2,4,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,255,58
1743,1743,SSTableReversedIterator.java,76e68e9b49b1fbcb601633e6e2b8d8e1f71c7402,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,250,58
1744,1744,SSTableReversedIterator.java,68d252663537c9eb014501b342b52bbfa3848ba3,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,266,60
1745,1745,SSTableReversedIterator.java,f53e502c3c484481a296d9fdbff5fde4b709a9fc,99,25,124,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,286,67
1746,1746,SSTableReversedIterator.java,a85eeefe88eb036a9cd9fa85a1c8c31c2bfad78a,100,26,126,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,302,69
1747,1747,SSTableReversedIterator.java,5262bb17b46fc8c02f9f836ddf9317d0de2698cd,2,1,3,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,286,68
1748,1748,SSTableReversedIterator.java,e22cb278b63a6ee5f03c7213071d07fd3b198659,7,2,9,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,291,68
1749,1749,SSTableReversedIterator.java,975c3d81b67e9c1e1dcefdda3f90e8edf6be5efa,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,291,68
1750,1750,SSTableReversedIterator.java,ed5f8347ef0c7175cd96e59bc8bfaf3ed1f4697a,1,1,2,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,302,70
1751,1751,SSTableReversedIterator.java,eb91942f64972bef04c4e965dcdf788ae1f21a60,1,0,1,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,292,68
1752,1752,SSTableReversedIterator.java,ab0e30e75904e4d637f07b2ec64334073eb061ec,28,12,40,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,301,71
1753,1753,SSTableReversedIterator.java,285153f621a1e67212ef61686188eff3e9c80a4e,95,23,118,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,347,89
1754,1754,SSTableReversedIterator.java,e4bac44a04d59d93f622d91ef40b462250dac613,4,5,9,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,src/java/org/apache/cassandra/db/columniterator/SSTableReversedIterator.java,MODIFY,346,89
1755,1755,CompactionTask.java,e2c6341898fa43b0e262ef031f267587050b8d0f,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,220,38
1756,1756,CompactionTask.java,f9a1a80af181e568240bb8a005cd53af8de00648,9,5,14,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,223,39
1757,1757,CompactionTask.java,a0a949440e9025300e4574a07628cbe5a95e517c,3,0,3,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,224,39
1758,1758,CompactionTask.java,db68ac9fd791d777df0241ef9bd381eca46bbd20,18,6,24,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,235,38
1759,1759,CompactionTask.java,e16d8a7a667d50271a183a95be894126cb2a5414,2,0,2,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,237,38
1760,1760,CompactionTask.java,f40c632e42e7abc38b28bdbb5b729294f8c49fbd,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,237,38
1761,1761,CompactionTask.java,fbbedcee81920d17ac2b857eefe1c2b4a9d94b9f,9,1,10,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,243,39
1762,1762,CompactionTask.java,0bb133e39d95486a897ff375f081cc814f78181b,6,0,6,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,225,40
1763,1763,CompactionTask.java,10649b1ce5aba1683e024c0f9cf23bd9c42704b7,21,2,23,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,262,42
1764,1764,CompactionTask.java,05483a962c64c350315fc738c697980b22361cc3,3,2,5,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,225,40
1765,1765,CompactionTask.java,2dc2bb808634be9aaf5ee1d65eb968f8c5514305,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,262,42
1766,1766,CompactionTask.java,433dd1c0ab77d296dafcc6c2079aa9445a6c1b2a,1,2,3,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,261,42
1767,1767,CompactionTask.java,9d90b4e2da19d3dcc19842a3cb9f8be9091f4af0,17,5,22,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,236,41
1768,1768,CompactionTask.java,66f1aaf88d3cde5c52b13d71d3326da5eda16fb1,13,9,22,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,230,42
1769,1769,CompactionTask.java,dbe039f628220e5141836ecb9aab05d4da60589a,31,9,40,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,241,43
1770,1770,CompactionTask.java,d8eec1cd6d095961b3754b0de41ffc9061cba370,31,9,40,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,252,42
1771,1771,CompactionTask.java,e9251e1fbc8619db92ee3818eb9e8abc9a0fade5,32,9,41,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,277,43
1772,1772,CompactionTask.java,dffb1a6da8e2c3a9c08bb94bfd12130b9ddded74,3,2,5,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,241,43
1773,1773,CompactionTask.java,b40d79cf1cc6b4210edfa86d52546fd3880e22f0,6,3,9,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,src/java/org/apache/cassandra/db/compaction/CompactionTask.java,MODIFY,252,42
1774,1774,LeveledCompactionStrategy.java,ed0a07c386658395803886ac5f1cf243cd413cbe,1,1,2,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,356,75
1775,1775,LeveledCompactionStrategy.java,9b48a0bf430b995332e1a4dde20ba7482175ef99,24,17,41,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,361,77
1776,1776,LeveledCompactionStrategy.java,cc75de6912ca5d72b5465e69b2b571af11bde3d3,14,1,15,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,319,69
1777,1777,LeveledCompactionStrategy.java,e16d8a7a667d50271a183a95be894126cb2a5414,26,1,27,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,394,80
1778,1778,LeveledCompactionStrategy.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,1,1,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,393,80
1779,1779,LeveledCompactionStrategy.java,0a5603789d09a946a22f6928269590c284d80e40,5,3,8,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,395,80
1780,1780,LeveledCompactionStrategy.java,d40ac784d3a8ddaf71a2df8b21745827392294cc,11,1,12,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,404,83
1781,1781,LeveledCompactionStrategy.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,5,4,9,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,404,84
1782,1782,LeveledCompactionStrategy.java,10649b1ce5aba1683e024c0f9cf23bd9c42704b7,24,3,27,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,421,87
1783,1783,LeveledCompactionStrategy.java,858004791977f0db56da201f1ab84c4efe75d974,2,3,5,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,420,87
1784,1784,LeveledCompactionStrategy.java,6808e7555762236b6222f65bf066f90f7597405e,7,0,7,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,377,80
1785,1785,LeveledCompactionStrategy.java,05660a5ababc766ffe87cc748dbfc8640b2023cd,3,2,5,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,427,88
1786,1786,LeveledCompactionStrategy.java,68d252663537c9eb014501b342b52bbfa3848ba3,7,7,14,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,427,88
1787,1787,LeveledCompactionStrategy.java,b3a4e2005efca1b732f1ab30f89ec8b9541ca81b,8,6,14,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,429,88
1788,1788,LeveledCompactionStrategy.java,9fc14bc5a5467da3305668958f9fcd7e5d4dad7a,33,1,34,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,456,93
1789,1789,LeveledCompactionStrategy.java,c253ed4fa7b7b5667879bb41be09fe9658224c4e,17,5,22,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,465,94
1790,1790,LeveledCompactionStrategy.java,f05bf64fc1606beeba5b26ffdb63207fec549238,1,0,1,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,361,76
1791,1791,LeveledCompactionStrategy.java,d6d55d24b5025956f514e3aea41285ed9f7b5490,3,3,6,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,465,94
1792,1792,LeveledCompactionStrategy.java,f41ea9fb14936bca4aeea0ab2bf6d55c51f37f6a,15,13,28,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,src/java/org/apache/cassandra/db/compaction/LeveledCompactionStrategy.java,MODIFY,466,95
1793,1793,AggregationTest.java,269c5d4f85d6e4edd1a100533c9adb88a36ade70,2,1,3,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1378,38
1794,1794,AggregationTest.java,c0480d8bbddf111e4cd7c67ef7c0daeec3ece2dc,1,1,2,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1377,38
1795,1795,AggregationTest.java,8287ebcb6ad46529ca90600dc0c2f98ecab89cf0,42,0,42,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1381,39
1796,1796,AggregationTest.java,e4eabd901522742550074d5c3c5f25b642037891,41,0,41,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1419,40
1797,1797,AggregationTest.java,a76a8efcc7665068434fc105e174e22ede0ee5be,89,0,89,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1497,46
1798,1798,AggregationTest.java,61ac125a4d493ea6707fab6e3e61d6a41526eb34,57,2,59,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1424,42
1799,1799,AggregationTest.java,c6ed2e0bb30b9e96764858b93bd2021d195be510,72,0,72,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1601,52
1800,1800,AggregationTest.java,ce445991fab05d2ba404f6289796664dd581662a,19,0,19,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1617,53
1801,1801,AggregationTest.java,4ed00607df060a3cdcc685c4fc0c1967f62b37f1,1,5,6,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1616,53
1802,1802,AggregationTest.java,adffb3602033273efdbb8b5303c62dbf33c36903,57,2,59,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1658,54
1803,1803,AggregationTest.java,9797511c56df4e9c7db964a6b83e67642df96c2d,2,2,4,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1658,54
1804,1804,AggregationTest.java,830954304ebcf450b213c9ebc53cb4eefb87f02d,2,2,4,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1658,54
1805,1805,AggregationTest.java,7872318d63009193415ba1365beedc2303a92386,110,0,110,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1702,72
1806,1806,AggregationTest.java,04cc3a9309fdc4a8c9ae33ed00d2b681a6bb117a,8,0,8,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1705,72
1807,1807,AggregationTest.java,e0adc166a33033c9d2668547803a1e034c2c2494,5,5,10,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1705,72
1808,1808,AggregationTest.java,8f15eb1b717548816a9ee8314269d4d1e2ee7084,3,1,4,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1704,72
1809,1809,AggregationTest.java,b77e754a0cbaa9225d100a4361c3893c2d481611,46,0,46,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1742,74
1810,1810,AggregationTest.java,d51c18f807c5c88ef44114341592214747487645,38,8,46,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,test/unit/org/apache/cassandra/cql3/validation/operations/AggregationTest.java,MODIFY,1768,74
1811,1811,StartupChecks.java,879c49bb7d28946187a04e5cd76236d652825579,47,1,48,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,253,45
1812,1812,StartupChecks.java,a4da379bb042fcf171a560af5edd9e785d6f8e4e,47,1,48,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,252,44
1813,1813,StartupChecks.java,9dafa438a5dcce8674aaa945b1495e70f95d2839,8,1,9,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,259,46
1814,1814,StartupChecks.java,47e8ef9e9ce70c54115681f854f483a53992c988,1,1,2,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,259,46
1815,1815,StartupChecks.java,11910c6c9206407c2de60f38566120bddde79eba,16,12,28,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,256,44
1816,1816,StartupChecks.java,e6168672bc421f0d0f90dd45bf3a991be578b3dc,8,1,9,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,258,45
1817,1817,StartupChecks.java,7b0c7164aa22c156811a5d1a001c43d099aad8e4,1,1,2,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,262,45
1818,1818,StartupChecks.java,c17cbe1875a974a00822ffbfad716abde363c8da,19,2,21,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,278,47
1819,1819,StartupChecks.java,fed476f9c049128674841d1c46b868979352b1a5,2,2,4,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,278,47
1820,1820,StartupChecks.java,f147ca91c759b8013c5226774bc974c342bee3f0,1,1,2,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,278,47
1821,1821,StartupChecks.java,54836ec0c5f41fed53c1010acb27f311e615a7f3,1,1,2,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,278,47
1822,1822,StartupChecks.java,9797511c56df4e9c7db964a6b83e67642df96c2d,2,1,3,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,279,47
1823,1823,StartupChecks.java,3a570d744e938077784d8a24b1334c7b567543ed,50,0,50,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,303,53
1824,1824,StartupChecks.java,9b8692c6a4c75b7df29a58b5d3d1d1ee5cb0c3a4,5,5,10,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,303,53
1825,1825,StartupChecks.java,d74ed4b78886c0202f27ebf20cd2f8684f6cbcaa,33,1,34,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,331,56
1826,1826,StartupChecks.java,d577918ba93fe9e761ca9fdbe1b4fe1f32dcac7b,1,7,8,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,346,58
1827,1827,StartupChecks.java,02aba7343ce300397ab672bbb1788aa8182d8a48,74,0,74,src/java/org/apache/cassandra/service/StartupChecks.java,src/java/org/apache/cassandra/service/StartupChecks.java,MODIFY,312,57
