Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
v-3-11-11,org.apache.cassandra.db.rows,CellPath,size,3,1,0,136
v-3-11-11,org.apache.cassandra.db.rows,CellPath,get,3,1,1,141
v-3-11-11,org.apache.cassandra.db.rows,CellPath,copy,3,1,1,146
v-3-11-11,org.apache.cassandra.db.rows,CellPath,unsharedHeapSizeExcludingData,3,1,0,151
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serialize,0,1,2,95
v-3-11-11,org.apache.cassandra.db.rows,Serializer,deserialize,0,1,1,96
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serializedSize,0,1,1,97
v-3-11-11,org.apache.cassandra.db.rows,Serializer,skip,0,1,1,98
v-3-11-11,org.apache.cassandra.db.rows,SingleItemCellPath,SingleItemCellPath,3,1,1,107
v-3-11-11,org.apache.cassandra.db.rows,SingleItemCellPath,size,3,1,0,112
v-3-11-11,org.apache.cassandra.db.rows,SingleItemCellPath,get,4,1,1,117
v-3-11-11,org.apache.cassandra.db.rows,SingleItemCellPath,copy,3,1,1,123
v-3-11-11,org.apache.cassandra.db.rows,SingleItemCellPath,unsharedHeapSizeExcludingData,3,1,0,128
v-3-11-11,org.apache.cassandra.db.rows,EmptyCellPath,size,3,1,0,136
v-3-11-11,org.apache.cassandra.db.rows,EmptyCellPath,get,3,1,1,141
v-3-11-11,org.apache.cassandra.db.rows,EmptyCellPath,copy,3,1,1,146
v-3-11-11,org.apache.cassandra.db.rows,EmptyCellPath,unsharedHeapSizeExcludingData,3,1,0,151
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,AbstractRangeTombstoneMarker,3,1,1,29
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,clustering,3,1,0,34
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,kind,3,1,0,39
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,isBoundary,3,1,0,44
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,isOpen,3,1,1,49
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,isClose,3,1,1,54
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,validateData,7,3,1,59
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,toString,3,1,2,70
v-3-11-11,org.apache.cassandra.db.rows,AbstractRangeTombstoneMarker,toString,3,1,3,74
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,NativeCell,4,1,0,43
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,NativeCell,3,1,3,49
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,NativeCell,25,4,8,63
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,simpleSize,3,1,1,106
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,timestamp,3,1,0,111
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,ttl,3,1,0,116
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,localDeletionTime,3,1,0,121
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,value,4,1,0,126
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,path,6,2,0,132
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,withUpdatedValue,3,1,1,142
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,withUpdatedTimestampAndLocalDeletionTime,3,1,2,147
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,withUpdatedColumn,3,1,1,152
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,withSkippedValue,3,1,0,157
v-3-11-11,org.apache.cassandra.db.rows,NativeCell,unsharedHeapSizeExcludingData,3,1,0,162
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,RangeTombstoneBoundMarker,4,1,2,36
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,inclusiveOpen,4,1,3,42
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,exclusiveOpen,4,1,3,48
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,inclusiveClose,4,1,3,54
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,exclusiveClose,4,1,3,60
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,isBoundary,3,1,0,66
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,deletionTime,3,1,0,71
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,openDeletionTime,4,2,1,79
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,closeDeletionTime,4,2,1,86
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,openIsInclusive,4,2,1,93
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,closeIsInclusive,4,2,1,100
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,openBound,3,1,1,107
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,closeBound,3,1,1,112
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,copy,3,1,1,117
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,withNewOpeningDeletionTime,4,2,2,122
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,digest,4,1,1,130
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,digest,3,1,2,136
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,toString,3,1,1,142
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,equals,5,2,1,147
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneBoundMarker,hashCode,3,1,0,158
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,EncodingStats,5,1,3,74
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,mergeWith,6,1,1,88
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,merge,12,6,2,111
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,equals,6,3,1,134
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,hashCode,3,1,0,147
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,toString,3,1,0,153
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,update,8,3,1,170
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,update,10,3,1,184
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,update,5,2,1,198
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,updateTimestamp,4,1,1,207
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,updateLocalDeletionTime,4,1,1,213
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,updateTTL,4,1,1,219
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,updateColumnSetPerRow,2,1,1,225
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,updateHasLegacyCounterShards,2,1,1,229
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,get,3,1,0,234
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,collect,7,3,3,241
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,serialize,5,1,2,255
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,serializedSize,3,1,1,262
v-3-11-11,org.apache.cassandra.db.rows,EncodingStats,deserialize,6,1,1,269
v-3-11-11,org.apache.cassandra.db.rows,Collector,update,8,3,1,170
v-3-11-11,org.apache.cassandra.db.rows,Collector,update,10,3,1,184
v-3-11-11,org.apache.cassandra.db.rows,Collector,update,5,2,1,198
v-3-11-11,org.apache.cassandra.db.rows,Collector,updateTimestamp,4,1,1,207
v-3-11-11,org.apache.cassandra.db.rows,Collector,updateLocalDeletionTime,4,1,1,213
v-3-11-11,org.apache.cassandra.db.rows,Collector,updateTTL,4,1,1,219
v-3-11-11,org.apache.cassandra.db.rows,Collector,updateColumnSetPerRow,2,1,1,225
v-3-11-11,org.apache.cassandra.db.rows,Collector,updateHasLegacyCounterShards,2,1,1,229
v-3-11-11,org.apache.cassandra.db.rows,Collector,get,3,1,0,234
v-3-11-11,org.apache.cassandra.db.rows,Collector,collect,7,3,3,241
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serialize,5,1,2,255
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serializedSize,3,1,1,262
v-3-11-11,org.apache.cassandra.db.rows,Serializer,deserialize,6,1,1,269
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,ColumnData,3,1,1,39
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,column,3,1,0,44
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,dataSize,0,1,0,51
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,unsharedHeapSizeExcludingData,0,1,0,58
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,validate,0,1,0,60
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,digest,0,1,1,67
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,updateAllTimestamp,0,1,1,74
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,markCounterLocalToBeCleared,0,1,0,82
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,purge,0,1,2,84
v-3-11-11,org.apache.cassandra.db.rows,ColumnData,maxTimestamp,0,1,0,86
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,UnfilteredRowIterators,2,1,0,47
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,onMergedPartitionLevelDeletion,0,1,2,58
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,onMergedRows,0,1,2,68
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,onMergedRangeTombstoneMarkers,0,1,2,87
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,close,0,1,0,102
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,filter,3,1,2,105
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,merge,5,2,2,117
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,merge,3,1,3,129
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,noRowsIterator,3,1,5,140
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,singleton,13,2,8,148
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,computeNext,7,2,0,161
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,digest,16,4,4,174
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,withOnlyQueriedData,4,2,2,216
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,concat,12,2,2,233
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,moreContents,5,2,0,250
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,concat,16,2,2,262
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,hasNext,3,1,0,271
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,next,7,2,0,277
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,withValidation,25,1,2,290
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToStatic,4,1,1,307
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToRow,4,1,1,314
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToMarker,4,1,1,321
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,validate,8,1,1,328
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,loggingIterator,19,2,3,343
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToStatic,4,2,1,362
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToRow,4,1,1,370
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,applyToMarker,4,1,1,377
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,UnfilteredRowMergeIterator,5,1,7,395
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,create,15,1,3,417
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,checkForInvalidInput,10,3,1,444
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,collectPartitionLevelDeletion,12,5,2,460
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,mergeStaticRows,11,6,5,480
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,collectColumns,11,2,1,507
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,mergeStats,5,2,1,523
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,computeNext,7,3,0,531
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,close,4,2,0,542
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,MergeReducer,5,1,4,560
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,trivialReduceIsTrivial,3,1,0,567
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,reduce,5,2,2,574
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,getReduced,13,4,0,583
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIterators,onKeyChange,4,2,0,607
v-3-11-11,org.apache.cassandra.db.rows,MergeListener,onMergedPartitionLevelDeletion,0,1,2,58
v-3-11-11,org.apache.cassandra.db.rows,MergeListener,onMergedRows,0,1,2,68
v-3-11-11,org.apache.cassandra.db.rows,MergeListener,onMergedRangeTombstoneMarkers,0,1,2,87
v-3-11-11,org.apache.cassandra.db.rows,MergeListener,close,0,1,0,102
v-3-11-11,org.apache.cassandra.db.rows,Extend,moreContents,5,2,0,250
v-3-11-11,org.apache.cassandra.db.rows,Validator,applyToStatic,4,1,1,307
v-3-11-11,org.apache.cassandra.db.rows,Validator,applyToRow,4,1,1,314
v-3-11-11,org.apache.cassandra.db.rows,Validator,applyToMarker,4,1,1,321
v-3-11-11,org.apache.cassandra.db.rows,Validator,validate,8,1,1,328
v-3-11-11,org.apache.cassandra.db.rows,Logger,applyToStatic,4,2,1,362
v-3-11-11,org.apache.cassandra.db.rows,Logger,applyToRow,4,1,1,370
v-3-11-11,org.apache.cassandra.db.rows,Logger,applyToMarker,4,1,1,377
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,UnfilteredRowMergeIterator,5,1,7,395
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,create,15,1,3,417
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,checkForInvalidInput,10,3,1,444
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,collectPartitionLevelDeletion,12,5,2,460
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,mergeStaticRows,11,6,5,480
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,collectColumns,11,2,1,507
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,mergeStats,5,2,1,523
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,computeNext,7,3,0,531
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,close,4,2,0,542
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,MergeReducer,5,1,4,560
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,trivialReduceIsTrivial,3,1,0,567
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,reduce,5,2,2,574
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,getReduced,13,4,0,583
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowMergeIterator,onKeyChange,4,2,0,607
v-3-11-11,org.apache.cassandra.db.rows,MergeReducer,MergeReducer,5,1,4,560
v-3-11-11,org.apache.cassandra.db.rows,MergeReducer,trivialReduceIsTrivial,3,1,0,567
v-3-11-11,org.apache.cassandra.db.rows,MergeReducer,reduce,5,2,2,574
v-3-11-11,org.apache.cassandra.db.rows,MergeReducer,getReduced,13,4,0,583
v-3-11-11,org.apache.cassandra.db.rows,MergeReducer,onKeyChange,4,2,0,607
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,kind,0,1,0,38
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,digest,0,1,1,43
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,digest,3,1,2,50
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,validateData,0,1,1,60
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,isEmpty,0,1,0,70
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,toString,0,1,1,72
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,toString,0,1,2,73
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,toString,0,1,3,74
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,isRow,3,1,0,76
v-3-11-11,org.apache.cassandra.db.rows,Unfiltered,isRangeTombstoneMarker,3,1,0,81
v-3-11-11,org.apache.cassandra.db.rows,CounterCells,CounterCells,2,1,0,24
v-3-11-11,org.apache.cassandra.db.rows,CounterCells,hasLegacyShards,3,1,1,28
v-3-11-11,org.apache.cassandra.db.rows,Cells,Cells,2,1,0,34
v-3-11-11,org.apache.cassandra.db.rows,Cells,collectStats,4,2,2,36
v-3-11-11,org.apache.cassandra.db.rows,Cells,reconcile,16,4,5,50
v-3-11-11,org.apache.cassandra.db.rows,Cells,reconcile,22,8,3,103
v-3-11-11,org.apache.cassandra.db.rows,Cells,reconcileComplex,23,4,6,169
v-3-11-11,org.apache.cassandra.db.rows,Cells,addNonShadowed,5,3,5,236
v-3-11-11,org.apache.cassandra.db.rows,Cells,addNonShadowedComplex,20,4,6,267
v-3-11-11,org.apache.cassandra.db.rows,Cells,getNext,3,1,1,316
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,serialize,3,1,4,77
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,serialize,4,1,5,84
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,serialize,23,10,6,96
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,serializedSize,16,6,4,143
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,deserializeHeader,18,3,5,180
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,deserialize,18,2,5,207
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,computeNext,9,1,0,218
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,deserialize,3,1,5,233
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,Header,9,1,7,248
v-3-11-11,org.apache.cassandra.db.rows,UnfilteredRowIteratorSerializer,toString,3,1,0,265
v-3-11-11,org.apache.cassandra.db.rows,Header,Header,9,1,7,248
v-3-11-11,org.apache.cassandra.db.rows,Header,toString,3,1,0,265
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,AbstractCell,3,1,1,43
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,isCounterCell,3,1,0,48
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,isLive,3,1,1,53
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,isTombstone,3,1,0,58
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,isExpiring,3,1,0,63
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,markCounterLocalToBeCleared,6,2,0,68
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,purge,9,4,2,78
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,copy,4,1,1,101
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,updateAllTimestamp,3,1,1,108
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,dataSize,4,1,0,113
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,digest,12,3,1,123
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,validate,6,4,0,141
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,maxTimestamp,3,1,0,157
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,equals,6,3,1,162
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,hashCode,3,1,0,181
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,toString,10,4,0,187
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,safeToString,8,1,2,209
v-3-11-11,org.apache.cassandra.db.rows,AbstractCell,livenessInfoString,5,3,0,221
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,clustering,0,1,0,33
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,isBoundary,0,1,0,36
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,isOpen,0,1,1,38
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,isClose,0,1,1,39
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,openDeletionTime,0,1,1,41
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,closeDeletionTime,0,1,1,42
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,openIsInclusive,0,1,1,43
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,closeIsInclusive,0,1,1,44
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,openBound,0,1,1,46
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,closeBound,0,1,1,47
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,copy,0,1,1,49
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,isEmpty,3,1,0,51
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,withNewOpeningDeletionTime,0,1,2,57
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,Merger,6,1,3,86
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,clear,3,1,0,95
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,add,4,1,2,100
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,merge,20,5,0,106
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,mergedMarkers,3,1,0,152
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,currentOpenDeletionTimeInMerged,5,2,0,157
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,updateOpenMarkers,12,6,0,167
v-3-11-11,org.apache.cassandra.db.rows,RangeTombstoneMarker,activeDeletion,4,1,0,192
v-3-11-11,org.apache.cassandra.db.rows,Merger,Merger,6,1,3,86
v-3-11-11,org.apache.cassandra.db.rows,Merger,clear,3,1,0,95
v-3-11-11,org.apache.cassandra.db.rows,Merger,add,4,1,2,100
v-3-11-11,org.apache.cassandra.db.rows,Merger,merge,20,5,0,106
v-3-11-11,org.apache.cassandra.db.rows,Merger,mergedMarkers,3,1,0,152
v-3-11-11,org.apache.cassandra.db.rows,Merger,currentOpenDeletionTimeInMerged,5,2,0,157
v-3-11-11,org.apache.cassandra.db.rows,Merger,updateOpenMarkers,12,6,0,167
v-3-11-11,org.apache.cassandra.db.rows,Merger,activeDeletion,4,1,0,192
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,RowAndDeletionMergeIterator,8,1,10,54
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,computeNextInternal,21,9,0,73
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,shouldSkip,8,3,1,115
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,computeNext,7,3,0,139
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,updateNextRow,3,2,0,153
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,updateNextRange,6,3,0,159
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,consumeNextRow,7,2,0,170
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,consumeNextRange,5,1,0,181
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,consumeOpenRange,5,1,0,188
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,openBound,3,1,1,195
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,closeBound,3,1,1,200
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,closeOpenedRange,13,2,0,205
v-3-11-11,org.apache.cassandra.db.rows,RowAndDeletionMergeIterator,openRange,5,1,0,223
v-3-11-11,org.apache.cassandra.db.rows,WithOnlyQueriedData,WithOnlyQueriedData,3,1,1,33
v-3-11-11,org.apache.cassandra.db.rows,WithOnlyQueriedData,applyToPartitionColumns,3,1,1,38
v-3-11-11,org.apache.cassandra.db.rows,WithOnlyQueriedData,applyToStatic,3,1,1,44
v-3-11-11,org.apache.cassandra.db.rows,WithOnlyQueriedData,applyToRow,3,1,1,50
v-3-11-11,org.apache.cassandra.db.rows,Cell,Cell,3,1,1,65
v-3-11-11,org.apache.cassandra.db.rows,Cell,isCounterCell,0,1,0,70
v-3-11-11,org.apache.cassandra.db.rows,Cell,value,0,1,0,77
v-3-11-11,org.apache.cassandra.db.rows,Cell,timestamp,0,1,0,84
v-3-11-11,org.apache.cassandra.db.rows,Cell,ttl,0,1,0,91
v-3-11-11,org.apache.cassandra.db.rows,Cell,localDeletionTime,0,1,0,98
v-3-11-11,org.apache.cassandra.db.rows,Cell,isTombstone,0,1,0,106
v-3-11-11,org.apache.cassandra.db.rows,Cell,isExpiring,0,1,0,113
v-3-11-11,org.apache.cassandra.db.rows,Cell,isLive,0,1,1,124
v-3-11-11,org.apache.cassandra.db.rows,Cell,path,0,1,0,133
v-3-11-11,org.apache.cassandra.db.rows,Cell,withUpdatedColumn,0,1,1,141
v-3-11-11,org.apache.cassandra.db.rows,Cell,withUpdatedValue,0,1,1,143
v-3-11-11,org.apache.cassandra.db.rows,Cell,withUpdatedTimestampAndLocalDeletionTime,0,1,2,145
v-3-11-11,org.apache.cassandra.db.rows,Cell,withSkippedValue,0,1,0,147
v-3-11-11,org.apache.cassandra.db.rows,Cell,copy,0,1,1,154
v-3-11-11,org.apache.cassandra.db.rows,Cell,markCounterLocalToBeCleared,0,1,0,156
v-3-11-11,org.apache.cassandra.db.rows,Cell,purge,0,1,2,160
v-3-11-11,org.apache.cassandra.db.rows,Cell,serialize,20,11,5,191
v-3-11-11,org.apache.cassandra.db.rows,Cell,deserialize,24,4,5,230
v-3-11-11,org.apache.cassandra.db.rows,Cell,serializedSize,14,6,4,271
v-3-11-11,org.apache.cassandra.db.rows,Cell,skip,14,6,3,298
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serialize,20,11,5,191
v-3-11-11,org.apache.cassandra.db.rows,Serializer,deserialize,24,4,5,230
v-3-11-11,org.apache.cassandra.db.rows,Serializer,serializedSize,14,6,4,271
v-3-11-11,org.apache.cassandra.db.rows,Serializer,skip,14,6,3,298
v-3-11-11,org.apache.cassandra.db.partitions,CachedPartition,rowCount,0,1,0,35
v-3-11-11,org.apache.cassandra.db.partitions,CachedPartition,cachedLiveRows,0,1,0,45
v-3-11-11,org.apache.cassandra.db.partitions,CachedPartition,rowsWithNonExpiringCells,0,1,0,56
