name,modifiedlines
StorageService.java,	32
SchemaLoader.java,	32
PartitionerTestCase.java,	32
InsertUpdateIfConditionTest.java,	32
InsertUpdateIfConditionTest.java,	32
TypeTest.java,	32
UpdateTest.java,	32
CoalescingStrategies.java,	32
Verifier.java,	32
ReloadLocalSchema.java,	32
SchemaAlteringStatement.java,	32
DiskBoundaryManager.java,	32
CassandraDaemon.java,	32
SchemaKeyspace.java,	32
Matcher.java,	32
HintsReader.java,	32
CustomIndexTest.java,	32
InstanceConfig.java,	32
RecoveryManagerTest.java,	32
Cluster.java,	32
UpgradeableCluster.java,	32
UnfilteredRowIterators.java,	32
StorageService.java,	32
Instance.java,	32
KeyProvider.java,	33
AbstractBTreePartition.java,	33
Monitorable.java,	33
CustomIndexTest.java,	33
DateTieredCompactionStrategy.java,	33
SSTableSimpleIterator.java,	33
AbstractSSTableIterator.java,	33
PartitionImplementationTest.java,	33
BTreeRow.java,	33
NodeProbe.java,	33
BulkLoader.java,	33
CreateTableStatement.java,	33
KeysSearcher.java,	33
MmappedRegions.java,	33
StressMetrics.java,	33
SinglePartitionReadCommand.java,	33
RecoveryManager3Test.java,	33
UUIDGen.java,	33
StandardAnalyzerTest.java,	33
BlacklistingCompactionsTest.java,	33
AbstractQueryPager.java,	33
OutOfSpaceTest.java,	33
BatchStatement.java,	33
Config.java,	33
Memtable.java,	33
FSDiskFullWriteError.java,	33
OutboundTcpConnection.java,	33
Descriptor.java,	33
SSTableReader.java,	33
GetConcurrentCompactors.java,	33
Descriptor.java,	33
SSTableReader.java,	33
JavaDriverClient.java,	33
ViewTest.java,	33
BatchlogEndpointFilterTest.java,	33
StartupChecks.java,	33
CassandraIndex.java,	33
LogTransaction.java,	33
CompactionInfo.java,	33
BTreeTest.java,	33
LeveledCompactionStrategyTest.java,	33
LegacyLayout.java,	33
IMessage.java,	33
LogReplicaSet.java,	33
SEPWorker.java,	33
SchemaLoader.java,	33
DistributedTestSnitch.java,	33
InternalNodeProbe.java,	33
UpgradeableCluster.java,	33
StressGraph.java,	34
CassandraMetricsRegistryTest.java,	34
TokenMetadata.java,	34
TokenMetadata.java,	34
LeveledManifest.java,	34
BTreeRow.java,	34
AbstractBTreePartition.java,	34
LeveledManifest.java,	34
View.java,	34
HintsBufferPool.java,	34
SelectSingleColumnRelationTest.java,	34
CassandraIndexTest.java,	34
MultiColumnRestriction.java,	34
BTreeRow.java,	34
OptionReplicationTest.java,	34
TpStats.java,	34
Json.java,	34
Frame.java,	34
CQLSSTableWriterTest.java,	34
HintsReader.java,	34
SinglePartitionReadCommand.java,	34
TracingTest.java,	34
MerkleTrees.java,	34
SelectOrderedPartitionerTest.java,	34
LeveledCompactionStrategy.java,	34
AbstractRow.java,	34
MerkleTreeTest.java,	34
CounterContextTest.java,	34
StartupChecks.java,	34
MerkleTreeTest.java,	34
RangeTombstoneTest.java,	34
ReadCommand.java,	34
BufferExpiringCell.java,	34
LoggingSupport.java,	34
LegacyLayout.java,	34
KeyspaceTest.java,	34
CommitLogReplayer.java,	34
ICluster.java,	34
SyncTask.java,	34
CassandraServer.java,	34
CassandraServer.java,	34
InstanceConfig.java,	34
NativeAllocator.java,	34
ColumnFamilyStoreTest.java,	34
UFTypesTest.java,	34
AccumulatorTest.java,	34
Status.java,	34
LeveledCompactionStrategyTest.java,	35
ColumnFamilyRecordReader.java,	35
GossipingPropertyFileSnitchTest.java,	35
AbstractCompositeTypeTest.java,	35
LegacySchemaMigrator.java,	35
CompactionManager.java,	35
AbstractSSTableIterator.java,	35
Row.java,	35
RecoveryManagerTruncateTest.java,	35
FBUtilities.java,	35
CassandraDaemon.java,	35
CassandraDaemon.java,	35
SchemaLoader.java,	35
DatabaseDescriptor.java,	35
BigTableScanner.java,	35
CollectionsTest.java,	35
RowIndexEntry.java,	35
ScriptBasedUDFunction.java,	35
SSTableReader.java,	35
PartitionRangeReadTest.java,	35
EmptyPartitionsDiscarder.java,	35
LegacySSTableTest.java,	35
SharedExecutorPool.java,	35
MessageFilters.java,	35
QueryPagerTest.java,	35
MetadataCollector.java,	35
InternalNodeProbeFactory.java,	35
Output.java,	35
StreamReceiveTask.java,	36
AbstractColumnFamilyInputFormat.java,	36
IndexMetadataTest.java,	36
Directories.java,	36
LeveledCompactionStrategyTest.java,	36
PendingRangeCalculatorService.java,	36
RefCountedTest.java,	36
CompressedChecksummedDataInputBuilder.java,	36
EncryptionUtils.java,	36
AuthCacheMBean.java,	36
OnDiskIndexBuilder.java,	36
Types.java,	36
ColumnConditionTest.java,	36
CompressedChecksummedDataInputBuilder.java,	36
ReaderFileProxy.java,	36
MetadataCollector.java,	36
RecoveryManager2Test.java,	36
Selection.java,	36
StreamReceiveTask.java,	36
OnDiskIndexTest.java,	36
View.java,	36
StreamSession.java,	36
RepairOption.java,	36
LeveledManifest.java,	36
CoalescingStrategies.java,	36
CQLSSTableWriter.java,	36
Murmur3Partitioner.java,	36
MemtableAllocator.java,	36
Tracker.java,	36
AlterTypeStatement.java,	36
SchemaKeyspace.java,	36
CollectionsTest.java,	36
BatchStatement.java,	36
FBUtilities.java,	36
TableAttributes.java,	36
ColumnFamilyStore.java,	36
LegacySSTableTest.java,	36
LegacyLayoutTest.java,	36
Instance.java,	36
ICluster.java,	36
ICoordinator.java,	36
AbstractCluster.java,	36
DropTest.java,	37
Times.java,	37
AbstractSSTableIterator.java,	37
HintsDescriptor.java,	37
MessagingService.java,	37
ColumnFamilyStore.java,	37
PerSSTableIndexWriter.java,	37
MultiCBuilder.java,	37
UUIDGen.java,	37
DeleteStatement.java,	37
SystemDistributedKeyspace.java,	37
CQLSSTableWriterTest.java,	37
StorageProxy.java,	37
RandomPartitioner.java,	37
TokenAllocatorFactory.java,	37
CustomIndexTest.java,	37
SelectLimitTest.java,	37
BatchCommitLogStressTest.java,	37
LogFile.java,	37
CompressedRandomAccessReader.java,	37
StreamReceiveTask.java,	37
StreamReceiveTask.java,	37
DatabaseDescriptorTest.java,	37
IMessage.java,	37
LegacySSTableTest.java,	37
Shared.java,	37
DateTieredCompactionStrategyTest.java,	38
SmallInts.java,	38
SSTableIterator.java,	38
StressAction.java,	38
StressAction.java,	38
SystemDistributedKeyspace.java,	38
SchemaLoader.java,	38
BatchStatement.java,	38
SimpleQueryTest.java,	38
DataOutputBuffer.java,	38
ViewBuilder.java,	38
View.java,	38
SystemKeyspace.java,	38
SSTableLoaderTest.java,	38
CustomIndexTest.java,	38
OutgoingFileMessage.java,	38
CLibrary.java,	38
MetadataCollector.java,	38
TimingIntervals.java,	38
SSTableLoaderTest.java,	38
SetConcurrentCompactors.java,	38
SecondaryIndexTest.java,	38
BulkLoader.java,	38
View.java,	38
Gossiper.java,	38
LegacySSTableTest.java,	38
InstanceIDDefiner.java,	38
ILifecycleTransaction.java,	38
UpgradeTest.java,	38
NodeToolTest.java,	38
Cluster.java,	38
ThriftClientUtils.java,	38
SerializationHelper.java,	39
SliceableUnfilteredRowIterator.java,	39
CassandraIndex.java,	39
LegacySchemaMigratorTest.java,	39
CompressedSegment.java,	39
StatementRestrictions.java,	39
RowAndDeletionMergeIteratorTest.java,	39
TimingIntervals.java,	39
CompactionStrategyManager.java,	39
CompressedSequentialWriter.java,	39
ConnectionHandler.java,	39
CQLTester.java,	39
DirectorySizeCalculator.java,	39
CompactionManager.java,	39
CQLTester.java,	39
StatementRestrictions.java,	39
AbstractCompactionStrategy.java,	39
AggregationQueryPager.java,	39
StressSettingsTest.java,	39
NetworkTopologyStrategy.java,	39
NetworkTopologyStrategy.java,	39
Keyspace.java,	39
StreamingHistogramTest.java,	39
SecondaryIndexTest.java,	39
CassandraIndexTest.java,	39
LegacySSTableTest.java,	39
LegacySchemaMigrator.java,	39
CommitLogSegmentBackpressureTest.java,	39
PeriodicCommitLogStressTest.java,	39
VerifyTest.java,	39
FBUtilitiesTest.java,	39
HintsDispatcher.java,	39
LegacyLayoutTest.java,	39
LegacyLayoutTest.java,	39
QueryProcessor.java,	40
StorageService.java,	40
SimpleQueryTest.java,	40
SecondaryIndexTest.java,	40
RangeTermTree.java,	40
ColumnIndex.java,	40
DropTypeStatement.java,	40
TriggersTest.java,	40
SSLFactory.java,	40
UnfilteredSerializer.java,	40
CompactionStrategyManager.java,	40
ColumnCondition.java,	40
RangeTombstoneTest.java,	40
AuthMetrics.java,	40
RangeTombstoneTest.java,	40
AbstractSSTableSimpleWriter.java,	40
StorageProxy.java,	40
LegacySchemaMigrator.java,	40
GetVersionTest.java,	40
FileSegmentInputStreamTest.java,	40
PasswordAuthenticator.java,	40
ProtocolBetaVersionTest.java,	40
BatchTest.java,	40
Hint.java,	40
ReadCommand.java,	40
CompactionTask.java,	40
CompactionTask.java,	40
CoalescingStrategiesTest.java,	40
CLibraryWrapper.java,	40
BigTableReader.java,	40
BigTableScanner.java,	40
StressAction.java,	40
PartitionUpdate.java,	40
SSTableReversedIterator.java,	40
RangeTest.java,	40
RowAndDeletionMergeIterator.java,	40
DistributedTestBase.java,	40
IndexSummaryManagerTest.java,	40
NetworkTopologyTest.java,	40
ConstructionTime.java,	41
WindowsFailedSnapshotTracker.java,	41
DropIndexStatement.java,	41
SelectOrderByTest.java,	41
WindowsFailedSnapshotTracker.java,	41
AggregationTest.java,	41
ByteBufferUtil.java,	41
TrieMemIndex.java,	41
SSLFactory.java,	41
SuffixSA.java,	41
SSTableCompactingNotification.java,	41
LeveledCompactionStrategy.java,	41
SelectStatement.java,	41
StatsMetadata.java,	41
Operation.java,	41
UserType.java,	41
SSTableRewriterTest.java,	41
StatsPrinter.java,	41
TraceState.java,	41
DataResolver.java,	41
CommitLogCQLTest.java,	41
CommitLogCQLTest.java,	41
CassandraRoleManager.java,	41
SSTableIndex.java,	41
CollectionsTest.java,	41
NetworkTopologyStrategy.java,	41
CQLTester.java,	41
ConstructionTime.java,	41
SSTableIndex.java,	41
OutboundTcpConnection.java,	41
CompactionTask.java,	41
SequentialWriterTest.java,	41
Message.java,	41
IInstanceConfig.java,	41
IllegalLegacyColumnException.java,	41
VIntCoding.java,	41
IllegalLegacyColumnException.java,	41
Server.java,	41
Info.java,	41
ViewUtilsTest.java,	42
MessageDeliveryTask.java,	42
MessageDeliveryTask.java,	42
AggregationTest.java,	42
StopWordFilters.java,	42
Token.java,	42
RepairMessageVerbHandler.java,	42
FileDirectSegment.java,	42
StressSettings.java,	42
SchemaLoader.java,	42
LeveledManifest.java,	42
LegacyLayout.java,	42
DiskAwareRunnable.java,	42
LegacySSTableTest.java,	42
RecoveryManagerTest.java,	42
SettingsNodeTest.java,	42
DataOutputBuffer.java,	42
WrappedBoolean.java,	42
DeleteTest.java,	42
CloudstackSnitch.java,	42
SSTableMetadataViewer.java,	42
BackPressureStrategy.java,	42
Frame.java,	42
ResultMessage.java,	42
FrozenCollectionsTest.java,	42
NamedThreadFactory.java,	42
SecondaryIndexTest.java,	42
SecondaryIndexTest.java,	42
MerkleTree.java,	42
TimeWindowCompactionTask.java,	42
AlterTableStatement.java,	42
CompactionStrategyManager.java,	42
LoggingSupportFactory.java,	42
ReadCommand.java,	42
SliceTest.java,	42
LegacyAdapter.java,	42
LogReplica.java,	42
INodeProbeFactory.java,	42
GossipSettlesTest.java,	42
JsonTransformer.java,	42
UpgradeTest.java,	42
LocalDates.java,	43
ClientWarningsTest.java,	43
SelectOrderByTest.java,	43
SecondaryIndexManager.java,	43
IndexedTerm.java,	43
LogAwareFileLister.java,	43
SingleColumnRestriction.java,	43
CompactionStrategyManager.java,	43
ReadResponse.java,	43
SystemKeyspace.java,	43
ErrorMessage.java,	43
ReservedKeywordsTest.java,	43
ThreadAwareSecurityManager.java,	43
SelectTest.java,	43
UnfilteredSerializer.java,	43
NativeSSTableLoaderClient.java,	43
NativeSSTableLoaderClient.java,	43
SecondaryIndexTest.java,	43
View.java,	43
RandomPartitioner.java,	43
SystemKeyspace.java,	43
ColumnFamilyStore.java,	43
DirectoriesTest.java,	43
UFTest.java,	44
Range.java,	44
StorageProxy.java,	44
StorageProxy.java,	44
ExecutorLocal.java,	44
AbstractClusteringPrefix.java,	44
BufferClustering.java,	44
CompressedChecksummedDataInput.java,	44
UserTypes.java,	44
AlterTypeStatement.java,	44
Architecture.java,	44
Tracker.java,	44
StatsMetadata.java,	44
QueryProcessor.java,	44
NoopResultLogger.java,	44
MessagingService.java,	44
SecondaryIndexTest.java,	44
SystemKeyspace.java,	44
CompactTables.java,	44
SerializationHeader.java,	44
IInstance.java,	44
LifecycleTransaction.java,	44
NetStats.java,	44
AbstractCluster.java,	44
PartitionUpdate.java,	45
CounterCacheTest.java,	45
BTree.java,	45
TinyInts.java,	45
CompressedInputStream.java,	45
CompressedInputStream.java,	45
ByteBufferUtil.java,	45
SASIIndex.java,	45
SASIIndexTest.java,	45
TupleType.java,	45
SelectTest.java,	45
ClusteringBoundary.java,	45
DatabaseDescriptor.java,	45
BlacklistingCompactionsTest.java,	45
InsertTest.java,	45
UnfilteredRowIterators.java,	45
ColumnFamilyStore.java,	45
CassandraAuthorizer.java,	45
FastByteArrayInputStream.java,	45
TrieMemIndex.java,	45
SelectStatement.java,	45
TrieMemIndex.java,	45
ColumnFamilyStore.java,	45
Gossiper.java,	45
TupleType.java,	45
SelectTest.java,	45
SinglePartitionSliceCommandTest.java,	45
Message.java,	45
Status.java,	45
CassandraRoleManager.java,	45
AuditTrigger.java,	46
CompressedInputStream.java,	46
StreamingTransferTest.java,	46
CqlInputFormat.java,	46
CompressedInputStreamTest.java,	46
AbstractLocalAwareExecutorService.java,	46
CompressedInputStreamTest.java,	46
StemmingFilters.java,	46
NativeAllocator.java,	46
CompressedChecksummedDataInput.java,	46
CombinedTerm.java,	46
AbstractType.java,	46
AlterTest.java,	46
FreeRunningClock.java,	46
JsonTest.java,	46
Scrubber.java,	46
RepairOptionTest.java,	46
SystemKeyspace.java,	46
Memory.java,	46
DatabaseDescriptor.java,	46
ColumnIdentifier.java,	46
CollationControllerCQLTest.java,	46
QueryOptions.java,	46
ViewTest.java,	46
NativeLibrary.java,	46
AggregationTest.java,	46
ClientState.java,	46
FreeRunningClock.java,	46
Instance.java,	46
AggregationTest.java,	46
Gossiper.java,	47
Gossiper.java,	47
Gossiper.java,	47
RangeTombstoneList.java,	47
TTLExpiryTest.java,	47
MergeIterator.java,	47
ViewTest.java,	47
TTLExpiryTest.java,	47
TTLExpiryTest.java,	47
ClassWithInnerClass.java,	47
ClassWithStaticInnerClass.java,	47
Tracker.java,	47
Memtable.java,	47
CommitLog.java,	47
StorageService.java,	47
AlterTest.java,	47
AlterTest.java,	47
AlterTest.java,	47
PagingStateTest.java,	47
DataResolver.java,	47
CompactionStrategyManager.java,	47
LifecycleNewTracker.java,	47
LifecycleNewTracker.java,	47
Ref.java,	47
RowUtil.java,	47
IsolatedExecutor.java,	47
CommitLogTest.java,	47
LoaderOptionsTest.java,	47
ClusterIDDefiner.java,	47
NanoTimeToCurrentTimeMillis.java,	48
StartupChecks.java,	48
StartupChecks.java,	48
DebuggableThreadPoolExecutor.java,	48
UFTest.java,	48
CompactionsCQLTest.java,	48
Config.java,	48
Config.java,	48
Config.java,	48
StreamingHistogramTest.java,	48
RangeStreamer.java,	48
RowIndexEntry.java,	48
DiskOptimizationStrategy.java,	48
Wrapped.java,	48
HintsDispatcher.java,	48
KeyOffsetsTest.java,	48
Murmur3ReplicationAwareTokenAllocatorTest.java,	48
KeyOffsetsTest.java,	48
CassandraDaemon.java,	48
NodeProbe.java,	48
RTTransformationsTest.java,	48
SASICQLTest.java,	48
LogRecord.java,	48
AtomicBTreePartition.java,	48
FileMessageHeader.java,	49
IndexNotAvailableException.java,	49
RowCacheTest.java,	49
RelocateSSTables.java,	49
CommitLogSegment.java,	49
WithOnlyQueriedData.java,	49
CompactionManager.java,	49
MmapRebufferer.java,	49
ClassWithInnerClass2.java,	49
SSTableWriterTest.java,	49
UnrecognizedEntityException.java,	49
SsdDiskOptimizationStrategy.java,	49
CommitLogSegmentManagerCDC.java,	49
JavaBasedUDFunction.java,	49
Scrubber.java,	49
BTreeRow.java,	49
StressSettings.java,	49
CompressedInputStreamTest.java,	49
SSTableLevelResetterTest.java,	49
StandaloneSSTableUtilTest.java,	49
StandaloneScrubberTest.java,	49
StandaloneUpgraderTest.java,	49
StandaloneVerifierTest.java,	49
SASIIndexTest.java,	49
KeepAliveMessage.java,	49
KeyRangeIterator.java,	49
QueryController.java,	49
KeyRangeIterator.java,	49
QueryController.java,	49
TimeWindowCompactionController.java,	49
ViewTest.java,	49
AbstractCommitLogServiceTest.java,	49
SSTableMetadataTest.java,	49
RowAndDeletionMergeIteratorTest.java,	49
CQLTester.java,	49
NativeProtocolTest.java,	49
TestBaseImpl.java,	49
PartitionIterators.java,	49
InstanceConfig.java,	49
RowCacheTest.java,	50
ClusteringIndexNamesFilter.java,	50
UsingMapEntry.java,	50
BigTableWriter.java,	50
CDCStatementTest.java,	50
SequentialWriterTest.java,	50
ChecksummedRandomAccessReaderTest.java,	50
ColumnFamilyStoreTest.java,	50
EncryptedChecksummedDataInput.java,	50
Schema.java,	50
SSTableExpiredBlockersTest.java,	50
SSTableOfflineRelevelTest.java,	50
SelectOrderedPartitionerTest.java,	50
StartupChecks.java,	50
UserType.java,	50
Instance.java,	50
InstanceKiller.java,	50
BootstrapTest.java,	50
Index.java,	51
RowCacheTest.java,	51
CassandraVersionTest.java,	51
AbstractAnalyzer.java,	51
FilterPipelineBuilder.java,	51
Descriptor.java,	51
MemIndex.java,	51
ByteTerm.java,	51
Config.java,	51
RowFilter.java,	51
SelectSingleColumnRelationTest.java,	51
DescriptorTest.java,	51
EncryptedChecksummedDataInput.java,	51
TraceCqlTest.java,	51
Directories.java,	51
CreateTableValidationTest.java,	51
CompressedChecksummedDataInput.java,	51
SSTableExportTest.java,	51
RequestFailureReason.java,	51
BackPressureState.java,	51
SettingsMisc.java,	51
AlterTest.java,	51
BatchTests.java,	51
StorageService.java,	51
ThriftClientTest.java,	51
JKSKeyProviderTest.java,	52
FileUtilsTest.java,	52
QueryOptions.java,	52
QueryOptions.java,	52
CompactionMetrics.java,	52
GetTimeout.java,	52
FilterPipelineTask.java,	52
OnDiskIndexBuilder.java,	52
ViewTest.java,	52
UDAggregate.java,	52
WrappedInt.java,	52
TraceKeyspace.java,	52
SchemaKeyspace.java,	52
SSTableMetadataViewerTest.java,	52
SSTableRepairedAtSetterTest.java,	52
StandaloneSplitterTest.java,	52
AlterTableStatement.java,	52
QueryPagerTest.java,	52
ViewBuilder.java,	52
CounterContext.java,	52
JavaUtilsTest.java,	52
CompressedSequentialWriterTest.java,	52
UpgradeTest.java,	52
Coordinator.java,	52
NodeTool.java,	52
SecondaryIndexBuilder.java,	53
MajorLeveledCompactionWriter.java,	53
FilterPipelineExecutor.java,	53
LegacyLayout.java,	53
ByteBufferUtilTest.java,	53
CompactionStats.java,	53
AlterTableStatementColumn.java,	53
ActiveRepairService.java,	53
CreateViewStatement.java,	53
TableStatsPrinter.java,	53
ColumnFamilyStore.java,	53
CompactionManager.java,	53
ChecksummedDataInput.java,	53
UpdateTest.java,	53
CommitLogTest.java,	53
DataResolver.java,	53
ChecksummedDataInput.java,	53
CompressedChecksummedDataInput.java,	53
CleanupTest.java,	53
AbstractCluster.java,	53
LogTransactionTest.java,	53
JVMDTestTest.java,	53
EncryptionContextGenerator.java,	54
QueryProcessor.java,	54
NoOpAnalyzer.java,	54
CharTerm.java,	54
ReadCommand.java,	54
SelectMultiColumnRelationTest.java,	54
Selection.java,	54
Restrictions.java,	54
UnfilteredSerializer.java,	54
ModificationStatement.java,	54
SASIIndexTest.java,	54
TokenMetadata.java,	54
SystemTimeSource.java,	54
JoinTokenRingTest.java,	54
RandomReplicationAwareTokenAllocatorTest.java,	54
AlterTest.java,	54
AbstractQueryPager.java,	54
DeleteTest.java,	54
SizeEstimatesRecorder.java,	54
OldFormatDeserializerTest.java,	54
SSTableReader.java,	54
DiskOptimizationStrategyTest.java,	54
LegacyLayoutTest.java,	54
NodeTool.java,	54
StorageProxy.java,	54
AccumulatorTest.java,	54
YamlConfigurationLoaderTest.java,	54
MessageIn.java,	55
SecondaryIndexTest.java,	55
SSTableFlushObserver.java,	55
SetTimeout.java,	55
SSTableMetadataViewer.java,	55
RangeTest.java,	55
RangeTest.java,	55
UnfilteredRowIteratorsMergeTest.java,	55
SettingsMiscTest.java,	55
Selection.java,	55
Listen.java,	55
ViewTest.java,	55
CompactionManager.java,	56
CQLCompressionTest.java,	56
SelectTest.java,	56
RangeTombstoneList.java,	56
ChunkReader.java,	56
SegmentedFile.java,	56
SegmentReaderTest.java,	56
ClientState.java,	56
Util.java,	56
UpdateBuilder.java,	56
HintTest.java,	56
MonitoringTaskTest.java,	56
LongIteratorTest.java,	56
CompactionsBytemanTest.java,	56
HelpersTest.java,	56
ClientMetrics.java,	56
LegacyLayout.java,	56
IMessageFilters.java,	56
FBUtilitiesTest.java,	56
ScrubTest.java,	57
CastFcts.java,	57
StreamCoordinator.java,	57
CustomIndexTest.java,	57
StreamHook.java,	57
SelectStatement.java,	57
UUIDTests.java,	57
TableMetrics.java,	57
ActiveRepairServiceTest.java,	57
BigTableWriter.java,	57
ForwardingVersionedSerializer.java,	57
ViewBuilder.java,	57
CommitLogReplayer.java,	57
TestCluster.java,	57
Cluster.java,	57
LegacyLayout.java,	57
UpdateTest.java,	57
ExpireEndpointTest.java,	57
IInstance.java,	57
TableMetrics.java,	58
TermTree.java,	58
SA.java,	58
Term.java,	58
CqlConfigHelper.java,	58
StatementRestrictions.java,	58
MmappedSegmentedFile.java,	58
CommitLogReplayer.java,	58
FBUtilitiesTest.java,	58
CompressedSequentialWriterTest.java,	58
BufferedSegmentedFile.java,	58
TestRateLimiter.java,	58
TimeSource.java,	58
Event.java,	58
QueryPagerTest.java,	58
IndexSummaryManagerTest.java,	58
CompactionController.java,	58
HelpersTest.java,	58
StorageService.java,	58
MigrationManager.java,	58
AbstractCluster.java,	58
CompactionManager.java,	58
IInstanceConfig.java,	58
OpOrder.java,	58
EstimatedHistogramTest.java,	59
EstimatedHistogramTest.java,	59
AggregationTest.java,	59
CompressedInputStream.java,	59
CommitLogTestReplayer.java,	59
MessagingMetrics.java,	59
ActiveRepairService.java,	59
AggregationTest.java,	59
CommitLogReplayer.java,	59
ConnectionHandler.java,	59
DynamicTokenTreeBuilder.java,	59
CreateTest.java,	59
CreateTest.java,	59
CreateTest.java,	59
StorageService.java,	59
DynamicTokenTreeBuilder.java,	59
ViewTest.java,	59
ViewTest.java,	59
SelectStatement.java,	59
CFMetaData.java,	59
MixedModeReadRepairTest.java,	59
NativeProtocolTest.java,	59
HintsWriter.java,	60
DeleteTest.java,	60
CompressedRandomAccessReaderTest.java,	60
LegacySchemaTablesTest.java,	60
OutOfSpaceIgnoreTest.java,	60
OptionDistribution.java,	60
CompactionStressTest.java,	60
PingMessage.java,	60
LegacyLayout.java,	60
DistributedTestSnitch.java,	60
NetworkTopology.java,	60
ApproximateTime.java,	61
StorageService.java,	61
RowCacheTest.java,	61
BoundsTest.java,	61
PropertyDefinitionsTest.java,	61
TokenMetadata.java,	61
TokenMetadata.java,	61
TraceState.java,	61
LogReplicaSet.java,	61
SASIIndexTest.java,	61
AbstractPrimaryKeyRestrictions.java,	61
AbstractReaderFileProxy.java,	61
ResultSet.java,	61
DataTypeTest.java,	61
DistributedTestSnitch.java,	61
AutoSavingCache.java,	62
Bounds.java,	62
SecondaryIndexTest.java,	62
ClientWarn.java,	62
EncryptionContext.java,	62
CassandraIndex.java,	62
BootStrapperTest.java,	62
BootStrapperTest.java,	62
StressProfile.java,	62
StressProfile.java,	62
BatchStatement.java,	62
SingleColumnRestriction.java,	62
StatementRestrictions.java,	62
LongLeveledCompactionStrategyTest.java,	62
MessagingServiceTest.java,	62
BigTableWriter.java,	62
DataType.java,	62
ColumnCondition.java,	62
LegacyLayout.java,	62
Gossiper.java,	62
LivenessInfo.java,	62
DiskBoundaries.java,	62
CompactionManager.java,	62
CassandraDaemon.java,	62
Instance.java,	62
CassandraDaemon.java,	63
CqlRecordWriter.java,	63
CommitLogSegmentManagerTest.java,	63
CommitLogSegmentManagerTest.java,	63
CommitLogSegmentManagerTest.java,	63
LegacySchemaMigrator.java,	63
CassandraDaemon.java,	63
TpStatsHolder.java,	63
OutOfSpaceStopTest.java,	63
Timer.java,	63
DeleteTest.java,	63
CleanupTest.java,	63
YamlConfigurationLoader.java,	63
CommitLogFailurePolicyTest.java,	64
Types.java,	64
CassandraVersionTest.java,	64
NodeProbe.java,	64
CommitLogDescriptor.java,	64
OnDiskIndexIterator.java,	64
SecondaryIndexTest.java,	64
ClusteringColumnRestrictionsTest.java,	64
SelectTest.java,	64
GarbageCollect.java,	64
RestorableMeter.java,	64
LegacyLayout.java,	64
PasswordAuthenticatorTest.java,	64
MultiColumnRelation.java,	64
Server.java,	64
DeleteTest.java,	64
StorageService.java,	65
StorageService.java,	65
SecondaryIndexManager.java,	65
TemporalRow.java,	65
TemporalRow.java,	65
Term.java,	65
StandardTokenizerInterface.java,	65
Expression.java,	65
IndexMode.java,	65
EncryptedHintsWriter.java,	65
StatsTable.java,	65
StorageService.java,	65
ReadCommand.java,	65
SettingsMisc.java,	65
StatementRestrictions.java,	65
FastThreadExecutor.java,	65
NativeLibraryWindows.java,	65
SelectTest.java,	65
ViewComplexTest.java,	65
LogRecord.java,	65
Gossiper.java,	65
Coordinator.java,	65
AtomicBTreePartition.java,	66
LogTransactionTest.java,	66
Mutation.java,	66
ColumnFamilyStore.java,	66
BulkLoaderTest.java,	66
TupleSerializer.java,	66
BatchCommitLogTest.java,	66
RangeTest.java,	67
StorageProxy.java,	67
CompressedHintsWriter.java,	67
YamlConfigurationLoader.java,	67
BTree.java,	67
ColumnFamilyStore.java,	67
StressAction.java,	67
AbstractReplicationAwareTokenAllocatorTest.java,	67
ColumnFilter.java,	67
ColumnFilter.java,	67
UserTypeSerializer.java,	67
CompactionController.java,	67
RepairJob.java,	67
AlterTest.java,	67
IInvokableInstance.java,	67
UserTypesTest.java,	68
CommitLog.java,	68
CompactionController.java,	68
DynamicEndpointSnitch.java,	68
OutOfSpaceDieTest.java,	68
IInvokableInstance.java,	68
InsertTest.java,	68
DataLimits.java,	68
IndexSummaryManagerTest.java,	69
CompactionManager.java,	69
ColumnIndex.java,	69
CompressedSequentialWriterTest.java,	69
MultiPartitionPager.java,	69
DistributionSequence.java,	69
AbstractTrie.java,	69
KeyConverter.java,	69
IntervalLock.java,	69
KeyConverter.java,	69
UpdateTest.java,	69
CassandraServer.java,	69
GossiperTest.java,	69
StorageService.java,	69
Selection.java,	69
BTree.java,	69
ColumnsTest.java,	69
StorageService.java,	70
JsonTest.java,	70
RowsTest.java,	70
TokenRangeIterator.java,	70
TokenRangeIterator.java,	70
Restriction.java,	70
AlterTest.java,	70
CQLTester.java,	70
DeleteTest.java,	70
DeleteTest.java,	70
ColumnFilterTest.java,	70
RowCacheCQLTest.java,	70
DataResolver.java,	70
IndexSummaryBuilder.java,	70
LegacyLayout.java,	70
ThreadAwareSecurityManager.java,	70
CompactionManager.java,	70
SEPExecutorTest.java,	70
TestCluster.java,	70
UpgradeableCluster.java,	70
IndexMemtable.java,	71
SASIIndexTest.java,	71
PrimaryKeyRestrictionSet.java,	71
SSTableReader.java,	71
CommitLog.java,	71
ReplayPosition.java,	71
AlterTest.java,	71
CQLSSTableWriterTest.java,	71
MessageIn.java,	71
LegacyLayoutTest.java,	71
DiskBoundaries.java,	71
DelimiterTokenizingOptions.java,	71
LogFile.java,	71
CompressedSegment.java,	72
AbstractBufferClusteringPrefix.java,	72
AggregationTest.java,	72
TokenTreeTest.java,	72
SelectTest.java,	72
QueryProcessor.java,	72
SSTableRewriterTest.java,	72
